Gender,Age,Game,other,Hours
male,31,WoW,,15
male,31,WoW,,15
female,32,WoW,,15
male,32,WoW,,15
male,32,WoW,,15
male,32,WoW,,15
male,32,WoW,,15
male,33,WoW,,15
male,33,WoW,,15
male,33,WoW,,15
male,34,WoW,,15
male,34,WoW,,15
male,34,WoW,,15
male,34,WoW,,15
male,34,WoW,,15
male,35,WoW,,15
male,35,WoW,,15
male,36,WoW,,15
female,37,WoW,,15
male,37,WoW,,15
male,37,WoW,,15
male,37,WoW,,15
male,37,WoW,,15
male,38,WoW,,15
male,39,WoW,,15
female,40,WoW,,15
male,40,WoW,,15
male,40,WoW,,15
male,41,WoW,,15
male,41,WoW,,15
male,41,WoW,,15
male,42,WoW,,15
male,44,WoW,,15
female,48,WoW,,15
male,49,WoW,,15
male,50,WoW,,15
male,63,WoW,,15
male,18,WoW,,16
male,19,WoW,,16
male,22,WoW,,16
male,23,WoW,,16
male,23,WoW,,16
male,24,WoW,,16
male,24,WoW,,16
female,25,WoW,,16
male,25,WoW,,16
male,25,WoW,,16
male,25,WoW,,16
male,25,WoW,,16
male,26,WoW,,16
male,26,WoW,,16
male,26,WoW,,16
male,28,WoW,,16
male,30,WoW,,16
male,30,WoW,,16
male,31,WoW,,16
male,32,WoW,,16
male,33,WoW,,16
male,33,WoW,,16
male,35,WoW,,16
male,39,WoW,,16
male,47,WoW,,16
male,58,WoW,,16
male,15,WoW,,17
male,34,WoW,,17
female,17,WoW,,18
male,17,WoW,,18
male,18,WoW,,18
male,18,WoW,,18
male,18,WoW,,18
male,19,WoW,,18
female,20,WoW,,18
male,21,WoW,,18
male,22,WoW,,18
male,22,WoW,,18
male,22,WoW,,18
male,23,WoW,,18
male,23,WoW,,18
male,24,WoW,,18
male,24,WoW,,18
male,24,WoW,,18
male,24,WoW,,18
female,25,WoW,,18
male,25,WoW,,18
female,26,WoW,,18
male,26,WoW,,18
male,28,WoW,,18
female,29,WoW,,18
male,30,WoW,,18
male,35,WoW,,18
male,48,WoW,,18
male,15,WoW,,20
male,16,WoW,,20
male,16,WoW,,20
male,16,WoW,,20
male,16,WoW,,20
male,16,WoW,,20
male,17,WoW,,20
male,17,WoW,,20
male,17,WoW,,20
male,17,WoW,,20
male,17,WoW,,20
male,17,WoW,,20
male,17,WoW,,20
male,18,WoW,,20
male,18,WoW,,20
male,18,WoW,,20
male,18,WoW,,20
male,18,WoW,,20
male,18,WoW,,20
male,18,WoW,,20
male,18,WoW,,20
male,18,WoW,,20
male,18,WoW,,20
male,18,WoW,,20
male,18,WoW,,20
male,18,WoW,,20
male,18,WoW,,20
male,18,WoW,,20
male,18,WoW,,20
male,18,WoW,,20
male,18,WoW,,20
male,18,WoW,,20
male,18,WoW,,20
female,19,WoW,,20
female,19,WoW,,20
female,19,WoW,,20
male,19,WoW,,20
male,19,WoW,,20
male,19,WoW,,20
male,19,WoW,,20
male,19,WoW,,20
male,19,WoW,,20
male,19,WoW,,20
male,19,WoW,,20
male,19,WoW,,20
male,19,WoW,,20
male,19,WoW,,20
male,19,WoW,,20
male,19,WoW,,20
male,19,WoW,,20
male,19,WoW,,20
female,20,WoW,,20
male,20,WoW,,20
male,20,WoW,,20
male,20,WoW,,20
male,20,WoW,,20
male,20,WoW,,20
male,20,WoW,,20
male,20,WoW,,20
male,20,WoW,,20
male,20,WoW,,20
male,20,WoW,,20
male,20,WoW,,20
male,20,WoW,,20
male,20,WoW,,20
male,20,WoW,,20
male,21,WoW,,20
male,21,WoW,,20
male,21,WoW,,20
male,21,WoW,,20
male,21,WoW,,20
male,21,WoW,,20
male,21,WoW,,20
male,21,WoW,,20
male,21,WoW,,20
male,21,WoW,,20
male,21,WoW,,20
male,21,WoW,,20
male,21,WoW,,20
male,21,WoW,,20
male,21,WoW,,20
male,21,WoW,,20
male,21,WoW,,20
male,21,WoW,,20
male,21,WoW,,20
male,21,WoW,,20
male,21,WoW,,20
male,21,WoW,,20
male,21,WoW,,20
male,21,WoW,,20
female,22,WoW,,20
male,22,WoW,,20
male,22,WoW,,20
male,22,WoW,,20
male,22,WoW,,20
male,22,WoW,,20
male,22,WoW,,20
male,22,WoW,,20
male,22,WoW,,20
male,22,WoW,,20
male,22,WoW,,20
male,22,WoW,,20
male,22,WoW,,20
male,22,WoW,,20
male,22,WoW,,20
male,22,WoW,,20
male,22,WoW,,20
male,22,WoW,,20
male,22,WoW,,20
male,22,WoW,,20
male,22,WoW,,20
male,22,WoW,,20
male,22,WoW,,20
female,23,WoW,,20
male,23,WoW,,20
male,23,WoW,,20
male,23,WoW,,20
male,23,WoW,,20
male,23,WoW,,20
male,23,WoW,,20
male,23,WoW,,20
male,23,WoW,,20
male,23,WoW,,20
male,23,WoW,,20
male,23,WoW,,20
male,23,WoW,,20
male,23,WoW,,20
male,23,WoW,,20
male,23,WoW,,20
male,23,WoW,,20
male,23,WoW,,20
male,23,WoW,,20
male,23,WoW,,20
male,23,WoW,,20
male,23,WoW,,20
male,23,WoW,,20
male,23,WoW,,20
male,23,WoW,,20
male,23,WoW,,20
male,24,WoW,,20
male,24,WoW,,20
male,24,WoW,,20
male,24,WoW,,20
male,24,WoW,,20
male,24,WoW,,20
male,24,WoW,,20
male,24,WoW,,20
male,24,WoW,,20
male,24,WoW,,20
male,24,WoW,,20
male,24,WoW,,20
male,24,WoW,,20
male,24,WoW,,20
male,24,WoW,,20
male,24,WoW,,20
male,24,WoW,,20
male,24,WoW,,20
male,24,WoW,,20
male,24,WoW,,20
male,24,WoW,,20
female,25,WoW,,20
male,25,WoW,,20
male,25,WoW,,20
male,25,WoW,,20
male,25,WoW,,20
male,25,WoW,,20
male,25,WoW,,20
male,25,WoW,,20
female,26,WoW,,20
male,26,WoW,,20
male,26,WoW,,20
male,26,WoW,,20
male,26,WoW,,20
male,26,WoW,,20
male,26,WoW,,20
male,26,WoW,,20
male,26,WoW,,20
male,26,WoW,,20
male,26,WoW,,20
male,27,WoW,,20
male,27,WoW,,20
male,27,WoW,,20
male,27,WoW,,20
male,27,WoW,,20
male,27,WoW,,20
male,27,WoW,,20
male,27,WoW,,20
